obsTime,DSTKyoto.dst,DSTKyoto.ist,DSTKyoto.est,DSTKyoto_MagCNN.dst,DSTKyoto_MagCNN.ist,DSTKyoto_MagCNN.est
2024-01-14 10:00:00,-7,-1.04311,-7.95689,-16.5113,-2.94295,-13.5683
2024-01-14 11:00:00,-7,-0.341815,-6.65819,-17.6326,-3.16395,-14.4686
2024-01-14 12:00:00,-7,0.558879,-4.55888,-16.5926,-2.77405,-13.8186
2024-01-14 13:00:00,-7,-0.0661231,-5.93388,-15.0489,-2.28539,-12.7635
2024-01-14 14:00:00,-6,-0.328447,-6.67155,-18.7505,-3.37266,-15.3778
2024-01-14 15:00:00,-8,-1.4718,-9.5282,-19.3993,-3.47788,-15.9214
2024-01-14 16:00:00,-12,-3.73234,-15.2677,-17.9553,-2.99485,-14.9604
2024-01-14 17:00:00,-12,-3.82761,-16.1724,-19.9365,-3.56745,-16.369
2024-01-14 18:00:00,-11,-2.82862,-14.1714,-20.2641,-3.60723,-16.6569
2024-01-14 19:00:00,-9,-1.3396,-10.6604,-20.914,-3.75828,-17.1557
2024-01-14 20:00:00,-10,-2.28735,-12.7126,-22.4967,-4.18266,-18.314
2024-01-14 21:00:00,-6,-1.06295,-9.93705,-21.3397,-3.78209,-17.5576
2024-01-14 22:00:00,-4,-1.11524,-9.88476,-19.6916,-3.28164,-16.41
2024-01-14 23:00:00,-4,-0.245007,-7.75499,-17.6383,-2.68842,-14.9499
2024-01-15 00:00:00,-5,0.282624,-6.28262,-17.5789,-2.70454,-14.8744
2024-01-15 01:00:00,-7,-0.0747914,-6.92521,-18.6129,-3.01785,-15.5951
2024-01-15 02:00:00,-3,1.09238,-4.09238,-17.111,-2.55699,-14.554
2024-01-15 03:00:00,1,1.29941,-3.29941,-14.8053,-1.89644,-12.9089
2024-01-15 04:00:00,2,1.23983,-3.23983,-10.8446,-0.777259,-10.0673
2024-01-15 05:00:00,1,1.49991,-2.49991,-10.7342,-0.838262,-9.89594
2024-01-15 06:00:00,0,1.16175,-3.16175,-13.1679,-1.59836,-11.5695
2024-01-15 07:00:00,-3,-0.0240774,-5.97592,-13.4161,-1.65134,-11.7648
2024-01-15 08:00:00,-8,-1.13771,-8.86229,-7.99054,-0.0472992,-7.94324
2024-01-15 09:00:00,-10,-2.21796,-11.782,-5.34151,0.630395,-5.9719
2024-01-15 10:00:00,-10,-1.80355,-11.1964,-6.24909,0.269393,-6.51848
2024-01-15 11:00:00,-8,-0.290074,-7.70993,-4.56047,0.735782,-5.29625
2024-01-15 12:00:00,-4,1.41425,-3.41425,-2.53337,1.27479,-3.80816
2024-01-15 13:00:00,1,2.46322,-0.463221,-2.99657,1.0657,-4.06227
2024-01-15 14:00:00,-4,0.271908,-5.27191,-9.24428,-0.806795,-8.43748
2024-01-15 15:00:00,-3,-0.248111,-6.75189,-6.28082,0.159189,-6.44001
2024-01-15 16:00:00,-4,-1.37533,-9.62467,-6.83511,-0.0316882,-6.80342
2024-01-15 17:00:00,0,-0.396169,-7.60383,-6.73126,-0.0000201871,-6.73124
2024-01-15 18:00:00,5,1.65139,-2.65139,-6.91477,-0.057943,-6.85683
2024-01-15 19:00:00,9,3.58319,2.41681,-5.08943,0.479849,-5.56928
2024-01-15 20:00:00,10,3.10391,1.89609,-8.31425,-0.506555,-7.80769
2024-01-15 21:00:00,10,3.03574,1.96426,-8.43871,-0.498384,-7.94033
2024-01-15 22:00:00,11,2.98567,2.01433,-10.2447,-1.01349,-9.23121
2024-01-15 23:00:00,6,2.0634,-0.0634027,-13.4624,-1.91829,-11.5441
2024-01-16 00:00:00,0,1.20615,-2.20615,-15.2176,-2.35393,-12.8637
2024-01-16 01:00:00,-3,0.673022,-3.67302,-14.8408,-2.17063,-12.6702
2024-01-16 02:00:00,-5,-0.154435,-5.84557,-15.399,-2.30222,-13.0968
2024-01-16 03:00:00,-3,-0.0728841,-5.92712,-13.5067,-1.70879,-11.7979
2024-01-16 04:00:00,-3,-0.623553,-7.37645,-13.9275,-1.84426,-12.0832
2024-01-16 05:00:00,1,1.20655,-3.20655,-15.1941,-2.20525,-12.9889
2024-01-16 06:00:00,5,2.59836,0.401639,-13.0448,-1.53847,-11.5063
2024-01-16 07:00:00,5,2.18349,-0.183486,-9.67963,-0.569837,-9.10979
2024-01-16 08:00:00,-1,0.676782,-3.67678,-11.0932,-1.05382,-10.0394
2024-01-16 09:00:00,-5,-0.726607,-7.27339,-11.2187,-1.09026,-10.1284
2024-01-16 10:00:00,-8,-1.20033,-8.79967,-8.73349,-0.359865,-8.37363
2024-01-16 11:00:00,-7,-0.229132,-6.77087,-9.13646,-0.528144,-8.60832
2024-01-16 12:00:00,-7,0.644141,-4.64414,-8.86052,-0.460541,-8.39998
2024-01-16 13:00:00,0,2.06786,-1.06786,-4.77883,0.726232,-5.50506
2024-01-16 14:00:00,5,2.84104,1.15896,-3.91126,0.894013,-4.80527
2024-01-16 15:00:00,5,2.14713,-0.147127,-4.58058,0.640322,-5.2209
2024-01-16 16:00:00,4,0.952936,-2.95294,-4.05717,0.773956,-4.83113
2024-01-16 17:00:00,9,3.85847,5.14153,-4.25738,0.686179,-4.94356
2024-01-16 18:00:00,17,6.09769,10.9023,-2.40571,1.21568,-3.62139
2024-01-16 19:00:00,14,5.00296,8.99704,-4.60094,0.519862,-5.1208
2024-01-16 20:00:00,12,4.36627,7.63373,-3.61032,0.826948,-4.43727
2024-01-16 21:00:00,8,3.17796,4.82204,-2.33784,1.18098,-3.51882
2024-01-16 22:00:00,9,3.52419,5.47581,-1.62619,1.35381,-2.98
2024-01-16 23:00:00,5,2.33505,2.66495,-2.11597,1.17577,-3.29174
2024-01-17 00:00:00,2,1.5185,0.4815,-2.56642,1.03165,-3.59807
2024-01-17 01:00:00,-3,0.12577,-3.12577,-1.65573,1.2964,-2.95213
2024-01-17 02:00:00,-2,0.550798,-2.5508,-1.75169,1.24355,-2.99524
2024-01-17 03:00:00,-1,0.887431,-1.88743,-2.93887,0.881117,-3.81999
2024-01-17 04:00:00,1,1.4889,-0.4889,-5.18835,0.23049,-5.41884
2024-01-17 05:00:00,4,2.34972,1.65028,-5.69749,0.123669,-5.82116
2024-01-17 06:00:00,4,2.28902,1.71098,-6.49873,-0.0868125,-6.41192
2024-01-17 07:00:00,3,1.97014,1.02986,-6.2553,0.0126813,-6.26798
2024-01-17 08:00:00,3,1.97424,1.02576,-7.04746,-0.211162,-6.8363
2024-01-17 09:00:00,-2,0.498553,-2.49855,-6.17729,0.0674599,-6.24475
2024-01-17 10:00:00,-5,-0.293207,-4.70679,-5.09947,0.37982,-5.47929
2024-01-17 11:00:00,-5,-0.1992,-4.8008,-3.77609,0.749732,-4.52582
2024-01-17 12:00:00,-3,0.436227,-3.43623,-3.93339,0.670608,-4.604
2024-01-17 13:00:00,1,1.60725,-0.607246,-3.24255,0.861836,-4.10439
2024-01-17 14:00:00,5,2.71609,2.28391,-3.47804,0.770294,-4.24833
2024-01-17 15:00:00,8,3.49901,4.50099,-4.23248,0.539935,-4.77242
2024-01-17 16:00:00,10,3.98516,6.01484,-3.0206,0.903796,-3.9244
2024-01-17 17:00:00,15,5.36593,9.63407,-3.13623,0.846236,-3.98247
2024-01-17 18:00:00,16,5.5116,10.4884,-3.83756,0.630418,-4.46798
2024-01-17 19:00:00,20,6.59161,13.4084,-2.32259,1.0827,-3.40529
2024-01-17 20:00:00,20,6.45101,13.549,-2.78295,0.917626,-3.70058
2024-01-17 21:00:00,19,6.07517,12.9248,-0.048479,1.71782,-1.7663
2024-01-17 22:00:00,18,5.73943,12.2606,3.16964,2.60721,0.562433
2024-01-17 23:00:00,19,6.01254,12.9875,8.01786,3.94599,4.07187
2024-01-18 00:00:00,16,5.08232,10.9177,6.2357,3.28343,2.95227
2024-01-18 01:00:00,11,3.63287,7.36713,5.99499,3.17606,2.81893
2024-01-18 02:00:00,9,3.13449,5.86551,1.52265,1.82826,-0.305609
2024-01-18 03:00:00,11,3.79166,7.20834,3.52573,2.47604,1.04969
2024-01-18 04:00:00,7,2.60509,4.39491,0.954751,1.69277,-0.738018
2024-01-18 05:00:00,8,2.97678,5.02322,1.21544,1.80483,-0.589393
2024-01-18 06:00:00,14,4.75693,9.24307,-0.255555,1.37584,-1.6314
2024-01-18 07:00:00,14,4.65296,9.34704,-2.62412,0.706896,-3.33102
2024-01-18 08:00:00,6,2.25545,3.74455,-6.56727,-0.398808,-6.16846
2024-01-18 09:00:00,-1,0.320134,-1.32013,-10.3872,-1.42456,-8.96264
2024-01-18 10:00:00,-7,-1.26944,-5.73056,-7.26052,-0.384534,-6.87599
2024-01-18 11:00:00,-8,-1.36923,-6.63077,-8.4023,-0.720049,-7.68225
2024-01-18 12:00:00,-8,-1.25066,-6.74934,-8.31966,-0.657961,-7.6617
2024-01-18 13:00:00,-13,-2.64757,-10.3524,-8.57179,-0.709779,-7.86201
2024-01-18 14:00:00,-10,-1.6124,-8.3876,-7.12829,-0.262335,-6.86595
2024-01-18 15:00:00,-6,-0.407553,-5.59245,-5.3853,0.239483,-5.62478
2024-01-18 16:00:00,-3,0.436333,-3.43633,-2.79977,0.96884,-3.76861
2024-01-18 17:00:00,4,2.44127,1.55873,-4.01822,0.549651,-4.56787
2024-01-18 18:00:00,5,2.58549,2.41451,-4.74988,0.331061,-5.08094
2024-01-18 19:00:00,1,1.32556,-0.32556,-4.57458,0.389873,-4.96445
2024-01-18 20:00:00,1,1.35589,-0.355893,-5.03329,0.251532,-5.28482
2024-01-18 21:00:00,3,1.9454,1.0546,-4.63564,0.375147,-5.01079
2024-01-18 22:00:00,3,1.90404,1.09596,-2.23856,1.07542,-3.31398
2024-01-18 23:00:00,-1,0.706706,-1.70671,-0.129147,1.64851,-1.77765
2024-01-19 00:00:00,-2,0.475765,-2.47576,-2.70993,0.827119,-3.53705
2024-01-19 01:00:00,-3,0.222806,-3.22281,-5.3316,0.0736588,-5.40526
2024-01-19 02:00:00,-4,-0.0318737,-3.96813,-7.19057,-0.424073,-6.7665
2024-01-19 03:00:00,-9,-1.46351,-7.53649,-9.43971,-1.03294,-8.40677
2024-01-19 04:00:00,-14,-2.81715,-11.1828,-8.60037,-0.717755,-7.88262
2024-01-19 05:00:00,-14,-2.6644,-11.3356,-10.8054,-1.349,-9.4564
2024-01-19 06:00:00,-16,-3.17437,-12.8256,-8.15983,-0.51118,-7.64865
2024-01-19 07:00:00,-16,-3.08083,-12.9192,-9.26792,-0.857162,-8.41076
2024-01-19 08:00:00,-15,-2.72731,-12.2727,-10.1967,-1.10897,-9.08773
2024-01-19 09:00:00,-8,-0.639646,-7.36035,-8.31579,-0.524826,-7.79096
2024-01-19 10:00:00,-6,-0.155724,-5.84428,-6.19387,0.0811444,-6.27501
2024-01-19 11:00:00,-6,-0.224581,-5.77542,-4.38067,0.572074,-4.95274
2024-01-19 12:00:00,-4,0.335307,-4.33531,-3.3447,0.826038,-4.17074
2024-01-19 13:00:00,-5,-0.0139591,-4.98604,-4.93165,0.314813,-5.24646
2024-01-19 14:00:00,-4,0.27333,-4.27333,-3.99486,0.597144,-4.592
2024-01-19 15:00:00,0,1.42373,-1.42373,-5.38363,0.166329,-5.54996
2024-01-19 16:00:00,0,1.33283,-1.33283,-7.49243,-0.44031,-7.05212
2024-01-19 17:00:00,0,1.29108,-1.29108,-8.18865,-0.602679,-7.58597
2024-01-19 18:00:00,0,1.26386,-1.26386,-7.50334,-0.370416,-7.13292
2024-01-19 19:00:00,0,1.24381,-1.24381,-5.75005,0.148812,-5.89886
2024-01-19 20:00:00,4,2.40644,1.59356,-5.94152,0.0642529,-6.00577
2024-01-19 21:00:00,7,3.20125,3.79875,-6.3235,-0.0540728,-6.26943
2024-01-19 22:00:00,5,2.51259,2.48741,-5.04372,0.326528,-5.37025
2024-01-19 23:00:00,0,1.02514,-1.02514,-4.3519,0.506364,-4.85826
2024-01-20 00:00:00,2,1.68824,0.311759,-2.333,1.07753,-3.41053
2024-01-20 01:00:00,3,1.96561,1.03439,0.867322,1.9694,-1.10207
2024-01-20 02:00:00,2,1.64498,0.355023,0.307996,1.71879,-1.4108
2024-01-20 03:00:00,1,1.35598,-0.355978,-4.81519,0.177902,-4.99309
2024-01-20 04:00:00,-5,-0.394331,-4.60567,-9.01978,-0.987418,-8.03236
2024-01-20 05:00:00,-5,-0.27521,-4.72479,-9.26914,-0.959009,-8.31013
2024-01-20 06:00:00,0,1.24701,-1.24701,-8.97708,-0.824327,-8.15275
2024-01-20 07:00:00,3,2.06565,0.934345,-8.43434,-0.640699,-7.79364
2024-01-20 08:00:00,1,1.40089,-0.400895,-9.6847,-1.00085,-8.68385
2024-01-20 09:00:00,-4,-0.0666891,-3.93331,-10.1415,-1.10159,-9.03991
2024-01-20 10:00:00,-9,-1.449,-7.551,-7.98246,-0.438385,-7.54408
2024-01-20 11:00:00,-11,-1.9079,-9.0921,-6.47438,-0.0183386,-6.45604
2024-01-20 12:00:00,-12,-2.10337,-9.89663,-7.97732,-0.494239,-7.48308
2024-01-20 13:00:00,-12,-2.028,-9.972,-9.24754,-0.852376,-8.39516
2024-01-20 14:00:00,-12,-1.97972,-10.0203,-9.38482,-0.863639,-8.52118
2024-01-20 15:00:00,-4,0.412878,-4.41288,-8.61099,-0.619944,-7.99104
2024-01-20 16:00:00,1,1.76166,-0.761662,-8.02976,-0.453593,-7.57617
2024-01-20 17:00:00,2,1.92014,0.0798637,-8.53669,-0.612676,-7.92401
2024-01-20 18:00:00,4,2.42908,1.57092,-9.70638,-0.949993,-8.75639
2024-01-20 19:00:00,4,2.34426,1.65574,-9.78841,-0.948451,-8.83996
2024-01-20 20:00:00,5,2.58992,2.41008,-7.31642,-0.206836,-7.10958
2024-01-20 21:00:00,7,3.12491,3.87509,-5.23099,0.369031,-5.60002
2024-01-20 22:00:00,10,3.93526,6.06474,-3.69721,0.76791,-4.46512
2024-01-20 23:00:00,8,3.24602,4.75398,-3.21855,0.85582,-4.07437
2024-01-21 00:00:00,7,2.93372,4.06629,-1.67904,1.27256,-2.9516
2024-01-21 01:00:00,5,2.33893,2.66107,-1.64986,1.22895,-2.87881
2024-01-21 02:00:00,3,1.77367,1.22633,-2.15852,1.0494,-3.20792
2024-01-21 03:00:00,1,1.22445,-0.224446,-4.72658,0.281438,-5.00802
2024-01-21 04:00:00,0,0.981041,-0.981041,-4.52845,0.376258,-4.90471
2024-01-21 05:00:00,-1,0.727201,-1.7272,-3.0972,0.803653,-3.90085
2024-01-21 06:00:00,0,1.06132,-1.06132,-3.61477,0.625875,-4.24064
2024-01-21 07:00:00,-1,0.76875,-1.76875,-4.75064,0.290098,-5.04074
2024-01-21 08:00:00,-6,-0.678839,-5.32116,-6.70346,-0.266962,-6.4365
2024-01-21 09:00:00,-7,-0.864864,-6.13514,-7.16986,-0.361575,-6.80829
2024-01-21 10:00:00,-9,-1.38586,-7.61414,-5.39611,0.187773,-5.58388
2024-01-21 11:00:00,-12,-2.19129,-9.80871,-5.87373,0.0279246,-5.90165
2024-01-21 12:00:00,-10,-1.49999,-8.5,-5.98743,-0.000683687,-5.98675
2024-01-21 13:00:00,-8,-0.892451,-7.10755,-5.90564,0.0277339,-5.93337
2024-01-21 14:00:00,-3,0.566756,-3.56676,-4.25082,0.515843,-4.76666
2024-01-21 15:00:00,4,2.53874,1.46126,-4.15708,0.512673,-4.66975
2024-01-21 16:00:00,10,4.1404,5.8596,-3.15588,0.793073,-3.94895
2024-01-21 17:00:00,16,5.71952,10.2805,-3.01348,0.807076,-3.82056
2024-01-21 18:00:00,20,6.68799,13.312,-2.09837,1.05931,-3.15768
2024-01-21 19:00:00,19,6.20405,12.7959,-0.64224,1.45925,-2.10149
2024-01-21 20:00:00,18,5.81684,12.1832,-1.32108,1.21527,-2.53635
2024-01-21 21:00:00,19,6.05656,12.9434,0.216039,1.65734,-1.4413
2024-01-21 22:00:00,18,5.69129,12.3087,0.544769,1.71322,-1.16845
2024-01-21 23:00:00,14,4.47994,9.52006,1.02336,1.82543,-0.80207
2024-01-22 00:00:00,12,3.93219,8.06781,4.71735,2.88507,1.83228
2024-01-22 01:00:00,12,3.97076,8.02924,4.86011,2.83754,2.02257
2024-01-22 02:00:00,8,2.80062,5.19938,2.2226,2.01314,0.209455
2024-01-22 03:00:00,8,2.87663,5.12337,3.10868,2.29178,0.816905
2024-01-22 04:00:00,8,2.9048,5.0952,4.0119,2.53636,1.47554
2024-01-22 05:00:00,7,2.62476,4.37524,3.25715,2.28182,0.975331
2024-01-22 06:00:00,6,2.3574,3.6426,2.60309,2.08356,0.519532
2024-01-22 07:00:00,8,2.97783,5.02217,6.17935,3.13943,3.03992
2024-01-22 08:00:00,5,2.07081,2.92919,3.10306,2.16031,0.942746
2024-01-22 09:00:00,4,1.82629,2.17371,-2.09489,0.653236,-2.74813
2024-01-22 10:00:00,3,1.5702,1.4298,0.0166931,1.37455,-1.35785
2024-01-22 11:00:00,2,1.31379,0.686215,-1.38796,0.958053,-2.34601
2024-01-22 12:00:00,0,0.764007,-0.764007,-1.90082,0.83803,-2.73885
2024-01-22 13:00:00,-1,0.529207,-1.52921,-3.3347,0.439915,-3.77462
2024-01-22 14:00:00,0,2.05185,1.94815,-4.21558,0.22077,-4.43635
2024-01-22 15:00:00,4,null,null,-2.27158,0.83009,-3.10167
2024-01-22 16:00:00,13,null,null,-2.67897,0.693096,-3.37207
2024-01-22 17:00:00,26,null,null,0.361947,1.59476,-1.23281
2024-01-22 18:00:00,26,null,null,0.134874,1.47338,-1.33851
2024-01-22 19:00:00,24,null,null,-0.197059,1.35804,-1.5551
2024-01-22 20:00:00,19,null,null,-0.0780525,1.38755,-1.4656
2024-01-22 21:00:00,7,null,null,0.783009,1.63247,-0.849465
2024-01-22 22:00:00,0,null,null,0.775243,1.60709,-0.831849
2024-01-22 23:00:00,7,null,null,0.0877595,1.39222,-1.30446
2024-01-23 00:00:00,8,null,null,0.169552,1.42018,-1.25063
2024-01-23 01:00:00,2,null,null,-0.00943227,1.36377,-1.3732
2024-01-23 02:00:00,-6,null,null,0.26032,1.44287,-1.18255
2024-01-23 03:00:00,-5,null,null,0.692709,1.5628,-0.870091
2024-01-23 04:00:00,0,null,null,0.656396,1.53897,-0.882577
2024-01-23 05:00:00,-2,null,null,0.832579,1.58386,-0.751284
2024-01-23 06:00:00,-1,null,null,1.48966,1.7682,-0.278542
2024-01-23 07:00:00,-3,null,null,1.93687,1.88079,0.0560818
2024-01-23 08:00:00,-6,null,null,1.82767,1.82918,-0.00151256
2024-01-23 09:00:00,-6,null,null,2.22572,1.9365,0.289218
2024-01-23 10:00:00,-6,null,null,2.33991,1.95398,0.385933
2024-01-23 11:00:00,-5,null,null,2.68559,2.04295,0.642644
2024-01-23 12:00:00,-2,null,null,2.73159,2.04028,0.691315
2024-01-23 13:00:00,3,null,null,2.52094,1.96641,0.554525
2024-01-23 14:00:00,4,null,null,2.41849,1.9309,0.487593
2024-01-23 15:00:00,9,null,null,2.47374,1.94271,0.531026
2024-01-23 16:00:00,12,null,null,2.33803,1.89632,0.441708
2024-01-23 17:00:00,17,null,null,2.36589,1.90135,0.46454
2024-01-23 18:00:00,15,null,null,2.55654,1.95262,0.603917
2024-01-23 19:00:00,12,null,null,3.06146,2.09298,0.968481
2024-01-23 20:00:00,11,3.6433,7.3567,2.17136,1.81502,0.356339
2024-01-23 21:00:00,12,3.94189,8.05811,0.15758,1.22936,-1.07178
2024-01-23 22:00:00,14,4.5025,9.4975,6.04348,3.00089,3.04259
2024-01-23 23:00:00,12,3.85579,8.14421,4.14037,2.34187,1.7985
2024-01-24 00:00:00,17,5.33406,11.6659,7.06069,3.19847,3.86222
2024-01-24 01:00:00,12,3.75691,8.24309,1.0231,1.35414,-0.33104
2024-01-24 02:00:00,6,2.03413,3.96587,-4.49853,-0.190132,-4.3084
2024-01-24 03:00:00,2,0.974448,1.02555,-5.04021,-0.219314,-4.8209
2024-01-24 04:00:00,-11,-2.73367,-8.26633,-13.1531,-2.54219,-10.6109
2024-01-24 05:00:00,-11,-2.42847,-8.57153,-12.109,-2.04016,-10.0688
2024-01-24 06:00:00,-2,0.363243,-2.36324,-11.2605,-1.71705,-9.54345
2024-01-24 07:00:00,-3,-0.0110034,-2.989,-10.0105,-1.31104,-8.69946
2024-01-24 08:00:00,-4,-0.290491,-3.70951,-7.77776,-0.642413,-7.13535
2024-01-24 09:00:00,-6,-0.845076,-5.15492,-5.86971,-0.104203,-5.76551
2024-01-24 10:00:00,-7,-1.07938,-5.92062,-5.68477,-0.0865209,-5.59825
2024-01-24 11:00:00,-5,-0.437646,-4.56235,-5.2665,0.0218905,-5.28839
2024-01-24 12:00:00,5,2.50242,2.49758,-2.55834,0.805472,-3.36381
2024-01-24 13:00:00,7,2.9096,4.0904,-1.08327,1.18204,-2.26531
2024-01-24 14:00:00,7,2.80139,4.19861,-0.220834,1.38286,-1.60369
2024-01-24 15:00:00,7,2.74409,4.25591,-0.645949,1.21378,-1.85973
2024-01-24 16:00:00,11,3.88326,7.11674,-2.00927,0.794897,-2.80417
2024-01-24 17:00:00,14,4.66137,9.33863,0.390819,1.51308,-1.12226
2024-01-24 18:00:00,15,4.84373,10.1563,1.13176,1.68459,-0.55283
2024-01-24 19:00:00,12,3.87818,8.12182,-0.867928,1.05953,-1.92745
2024-01-24 20:00:00,10,3.29282,6.70718,-2.76284,0.518612,-3.28145
2024-01-24 21:00:00,12,3.90309,8.09691,-3.33426,0.387094,-3.72135
2024-01-24 22:00:00,15,4.74643,10.2536,-2.49056,0.659561,-3.15012
2024-01-24 23:00:00,13,4.07741,8.92259,-2.03393,0.789454,-2.82338
2024-01-25 00:00:00,12,3.77905,8.22095,-4.09907,0.172912,-4.27198
2024-01-25 01:00:00,12,3.78339,8.21661,-4.50264,0.0904923,-4.59313
2024-01-25 02:00:00,8,2.59826,5.40174,-3.95153,0.275167,-4.2267
2024-01-25 03:00:00,5,1.78215,3.21785,-3.69806,0.351433,-4.04949
2024-01-25 04:00:00,3,1.27337,1.72663,-4.06685,0.241893,-4.30874
2024-01-25 05:00:00,4,1.64158,2.35842,-4.00823,0.267594,-4.27582
2024-01-25 06:00:00,8,2.83827,5.16173,-1.45816,1.02199,-2.48015
2024-01-25 07:00:00,12,3.95679,8.04321,0.996744,1.69898,-0.702231
2024-01-25 08:00:00,10,3.27184,6.72816,4.62386,2.70197,1.92189
2024-01-25 09:00:00,10,3.26689,6.73311,3.87945,2.3823,1.49715
2024-01-25 10:00:00,5,1.78179,3.21821,0.59611,1.37942,-0.783307
2024-01-25 11:00:00,4,1.57122,2.42878,0.843068,1.48652,-0.643453
2024-01-25 12:00:00,4,1.62042,2.37958,-2.30275,0.559091,-2.86184
2024-01-25 13:00:00,-2,-0.122184,-1.87782,-7.09577,-0.796186,-6.29958
2024-01-25 14:00:00,-2,0.0083718,-2.00837,-7.1178,-0.690109,-6.42769
2024-01-25 15:00:00,10,3.60231,6.39769,-1.30239,1.07337,-2.37576
2024-01-25 16:00:00,16,5.17912,10.8209,-1.41394,0.961612,-2.37555
2024-01-25 17:00:00,21,6.46937,14.5306,-2.43253,0.640317,-3.07285
2024-01-25 18:00:00,21,6.28662,14.7134,-1.93813,0.794481,-2.73261
2024-01-25 19:00:00,18,5.30463,12.6954,-3.40856,0.352861,-3.76142
2024-01-25 20:00:00,16,4.70351,11.2965,-1.91765,0.815875,-2.73352
2024-01-25 21:00:00,13,3.82848,9.17152,-3.40409,0.358425,-3.76252
2024-01-25 22:00:00,14,4.16815,9.83185,-4.59725,0.0285045,-4.62575
2024-01-25 23:00:00,14,4.15832,9.84168,-5.09113,-0.086322,-5.00481
2024-01-26 00:00:00,13,3.85637,9.14363,-4.79957,0.0230947,-4.82266
2024-01-26 01:00:00,11,3.27862,7.72138,-6.36086,-0.42917,-5.93169
2024-01-26 02:00:00,8,2.43314,5.56686,-2.89091,0.629624,-3.52053
2024-01-26 03:00:00,6,1.91431,4.08569,-6.11652,-0.368557,-5.74796
2024-01-26 04:00:00,6,1.98238,4.01762,-5.00238,0.00581337,-5.00819
2024-01-26 05:00:00,5,1.72162,3.27838,-4.84583,0.0484782,-4.89431
2024-01-26 06:00:00,5,1.76262,3.23738,-5.49354,-0.143153,-5.35039
2024-01-26 07:00:00,5,1.78615,3.21385,-3.93107,0.330745,-4.26181
2024-01-26 08:00:00,5,1.80258,3.19742,-2.34377,0.775191,-3.11896
2024-01-26 09:00:00,7,2.40382,4.59618,-2.04303,0.825693,-2.86872
2024-01-26 10:00:00,7,2.37484,4.62516,0.954252,1.68584,-0.731587
2024-01-26 11:00:00,8,2.66039,5.33961,3.0861,2.24323,0.842873
2024-01-26 12:00:00,10,3.22564,6.77436,3.36291,2.25042,1.11249
2024-01-26 13:00:00,8,2.58703,5.41297,-1.92894,0.646698,-2.57564
2024-01-26 14:00:00,-6,-1.52209,-4.47791,-7.70521,-0.983869,-6.72134
2024-01-26 15:00:00,-3,-0.37118,-2.62882,-6.57603,-0.521633,-6.0544
2024-01-26 16:00:00,3,1.44897,1.55103,-5.27046,-0.103964,-5.1665
2024-01-26 17:00:00,4,1.67351,2.32649,-4.29329,0.183681,-4.47697
2024-01-26 18:00:00,8,2.81908,5.18092,-6.10174,-0.359676,-5.74206
2024-01-26 19:00:00,8,2.73147,5.26853,-4.82497,0.0505428,-4.87551
2024-01-26 20:00:00,5,1.81013,3.18987,-4.70572,0.0770165,-4.78274
2024-01-26 21:00:00,1,0.665609,0.334391,-9.06836,-1.20987,-7.85849
2024-01-26 22:00:00,2,1.04351,0.956491,-9.57577,-1.27532,-8.30045
2024-01-26 23:00:00,0,0.469565,-0.469565,-8.34129,-0.865826,-7.47546
2024-01-27 00:00:00,-1,0.226322,-1.22632,-8.83348,-1.00685,-7.82663
2024-01-27 01:00:00,-1,0.27165,-1.27165,-6.00894,-0.155236,-5.8537
2024-01-27 02:00:00,-5,-0.880307,-4.11969,-5.11176,0.0686554,-5.18042
2024-01-27 03:00:00,-7,-1.37396,-5.62604,-3.22048,0.596745,-3.81722
2024-01-27 04:00:00,-3,-0.110523,-2.88948,-1.94166,0.924773,-2.86643
2024-01-27 05:00:00,-2,0.156236,-2.15624,-2.94868,0.581122,-3.5298
2024-01-27 06:00:00,-1,0.434935,-1.43494,-2.00558,0.853263,-2.85884
2024-01-27 07:00:00,-2,0.120873,-2.12087,0.494835,1.56269,-1.06786
2024-01-27 08:00:00,-5,-0.748825,-4.25117,-3.84063,0.222612,-4.06324
2024-01-27 09:00:00,-2,0.198832,-2.19883,-4.45639,0.0927792,-4.54917
2024-01-27 10:00:00,-2,0.17108,-2.17108,-2.81991,0.599829,-3.41974
2024-01-27 11:00:00,-1,0.461766,-1.46177,-3.61108,0.345964,-3.95704
2024-01-27 12:00:00,2,1.32692,0.67308,-2.70259,0.621535,-3.32413
2024-01-27 13:00:00,3,1.55803,1.44197,-1.62773,0.922738,-2.55047
2024-01-27 14:00:00,1,0.923039,0.0769606,-3.7164,0.280299,-3.9967
2024-01-27 15:00:00,3,1.52582,1.47418,-4.7164,0.0124347,-4.72883
2024-01-27 16:00:00,10,3.54874,6.45126,-1.05138,1.11866,-2.17004
2024-01-27 17:00:00,14,4.57485,9.42515,0.926345,1.64268,-0.716336
2024-01-27 18:00:00,12,3.84075,8.15925,2.80667,2.1363,0.670373
2024-01-27 19:00:00,9,2.9181,6.0819,2.54983,1.99501,0.554821
2024-01-27 20:00:00,10,3.23172,6.76828,4.19775,2.44979,1.74796
2024-01-27 21:00:00,16,4.97214,11.0279,6.25252,3.00026,3.25226
2024-01-27 22:00:00,22,6.60555,15.3945,8.57325,3.61274,4.96051
2024-01-27 23:00:00,18,5.24835,12.7517,7.37272,3.17452,4.1982
